"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 04 17:19:36 CST 2020","Fri Sep 04 17:19:43 CST 2020","7155","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Candlelight]","tcp_comm.feature: Single light control by mqtt --- Change light mode for Dim light"
"passed","Fri Sep 04 17:19:29 CST 2020","Fri Sep 04 17:19:36 CST 2020","7248","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Night light]","tcp_comm.feature: Single light control by mqtt --- Change light mode for Dim light"
"passed","Fri Sep 04 16:24:38 CST 2020","Fri Sep 04 16:26:08 CST 2020","89526","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_ble","","","","test_3_wizclick_pair_lamps_only_ble","pair_lamps_only_ble.feature: 3 * WiZclick pairing only ble"
"passed","Fri Sep 04 16:43:43 CST 2020","Fri Sep 04 16:43:49 CST 2020","6077","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-NL1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Sep 04 17:17:45 CST 2020","Fri Sep 04 17:17:53 CST 2020","7138","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-OFF1]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 17:18:54 CST 2020","Fri Sep 04 17:19:29 CST 2020","34617","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_speed","tcp_comm.feature: Single light control by mqtt --- Speed"
"passed","Fri Sep 04 17:18:06 CST 2020","Fri Sep 04 17:18:13 CST 2020","7185","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-ON2]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 17:17:24 CST 2020","Fri Sep 04 17:17:31 CST 2020","7139","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-OFF0]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 17:17:53 CST 2020","Fri Sep 04 17:18:06 CST 2020","13184","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-NL1]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 17:18:13 CST 2020","Fri Sep 04 17:18:54 CST 2020","41053","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_dimming","tcp_comm.feature: Single light control by mqtt --- Dimming"
