"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 04 14:51:28 CST 2020","Fri Sep 04 14:51:35 CST 2020","7112","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Steampunk]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 14:28:57 CST 2020","Fri Sep 04 14:29:03 CST 2020","6017","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-ON1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Sep 04 14:32:02 CST 2020","Fri Sep 04 14:32:08 CST 2020","6031","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Wake-up]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:51:00 CST 2020","Fri Sep 04 14:51:07 CST 2020","7087","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-TV time]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 15:09:55 CST 2020","Fri Sep 04 15:12:11 CST 2020","135521","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_ble","","","","test_rtp_pair_lamps_only_ble","pair_lamps_only_ble.feature: RTP pairing only ble"
"passed","Fri Sep 04 14:31:32 CST 2020","Fri Sep 04 14:31:38 CST 2020","6030","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-TV time]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:51:35 CST 2020","Fri Sep 04 14:51:43 CST 2020","7127","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Wake-up]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 14:49:36 CST 2020","Fri Sep 04 14:50:10 CST 2020","34479","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_speed","tcp_comm.feature: Single light control by mqtt --- Speed"
"passed","Fri Sep 04 14:31:01 CST 2020","Fri Sep 04 14:31:07 CST 2020","6051","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Cool white]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:28:26 CST 2020","Fri Sep 04 14:28:51 CST 2020","24984","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-ON0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Sep 04 14:50:24 CST 2020","Fri Sep 04 14:50:31 CST 2020","7103","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Cool white]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 14:31:56 CST 2020","Fri Sep 04 14:32:02 CST 2020","6050","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Steampunk]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:30:19 CST 2020","Fri Sep 04 14:30:49 CST 2020","30172","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_speed","single_light_control_by_udp.feature: Single light control --- Speed"
"passed","Fri Sep 04 14:48:23 CST 2020","Fri Sep 04 14:48:31 CST 2020","7152","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-ON2]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 14:31:38 CST 2020","Fri Sep 04 14:31:44 CST 2020","6037","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Candlelight]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:31:26 CST 2020","Fri Sep 04 14:31:32 CST 2020","6048","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Focus]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:48:02 CST 2020","Fri Sep 04 14:48:09 CST 2020","7146","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-NL0]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 14:28:51 CST 2020","Fri Sep 04 14:28:57 CST 2020","6035","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-OFF0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
