"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 16 16:53:19 CST 2020","Fri Oct 16 16:53:25 CST 2020","6015","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_rgb[light_1-Christmas]","single_light_control_by_udp.feature: Single light control --- Change default light mode for RGB light"
"passed","Fri Oct 16 16:42:28 CST 2020","Fri Oct 16 16:43:07 CST 2020","39562","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_dimming","tcp_comm.feature: Single light control by mqtt --- Dimming"
"passed","Fri Oct 16 16:48:20 CST 2020","Fri Oct 16 16:48:26 CST 2020","6025","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-ON0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Oct 16 16:47:54 CST 2020","Fri Oct 16 16:48:01 CST 2020","7089","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_change_mode_rgb[light_1-Plant growth]","tcp_comm.feature: Single light control by mqtt --- Change light mode for RGB light"
"passed","Fri Oct 16 16:46:36 CST 2020","Fri Oct 16 16:46:43 CST 2020","7092","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_change_mode_rgb[light_1-Mojito]","tcp_comm.feature: Single light control by mqtt --- Change light mode for RGB light"
"passed","Fri Oct 16 16:51:06 CST 2020","Fri Oct 16 16:51:12 CST 2020","6022","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_rgb[light_1-Focus]","single_light_control_by_udp.feature: Single light control --- Change default light mode for RGB light"
"passed","Fri Oct 16 16:45:25 CST 2020","Fri Oct 16 16:45:32 CST 2020","7095","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_change_mode_rgb[light_1-Fall]","tcp_comm.feature: Single light control by mqtt --- Change light mode for RGB light"
"passed","Fri Oct 16 16:44:28 CST 2020","Fri Oct 16 16:44:35 CST 2020","7086","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_change_mode_rgb[light_1-Night light]","tcp_comm.feature: Single light control by mqtt --- Change light mode for RGB light"
"passed","Fri Oct 16 16:48:38 CST 2020","Fri Oct 16 16:48:44 CST 2020","6024","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_1-NL0]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Oct 16 16:53:07 CST 2020","Fri Oct 16 16:53:13 CST 2020","6010","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_rgb[light_1-Wake-up]","single_light_control_by_udp.feature: Single light control --- Change default light mode for RGB light"
"passed","Fri Oct 16 16:52:31 CST 2020","Fri Oct 16 16:52:37 CST 2020","6019","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_rgb[light_1-Mojito]","single_light_control_by_udp.feature: Single light control --- Change default light mode for RGB light"
"passed","Fri Oct 16 16:52:37 CST 2020","Fri Oct 16 16:52:43 CST 2020","6020","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_rgb[light_1-Ocean]","single_light_control_by_udp.feature: Single light control --- Change default light mode for RGB light"
"passed","Fri Oct 16 16:44:07 CST 2020","Fri Oct 16 16:44:14 CST 2020","7075","Test_Suites.Tests.test_regression_product","test_06_tcp_comm","","","","test_tcp_comm_change_mode_rgb[light_1-Warm white]","tcp_comm.feature: Single light control by mqtt --- Change light mode for RGB light"
"passed","Fri Oct 16 16:49:36 CST 2020","Fri Oct 16 16:49:54 CST 2020","18060","Test_Suites.Tests.test_regression_product","test_05_single_lamp_control_by_udp","","","","test_single_light_control_temperature","single_light_control_by_udp.feature: Single light control --- Temperature"
