"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 23 16:56:07 CST 2020","Wed Dec 23 16:56:29 CST 2020","22078","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_2-Candlelight-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Mon Dec 21 17:23:44 CST 2020","Mon Dec 21 17:23:55 CST 2020","11501","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Fireplace-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:23:57 CST 2020","Wed Dec 23 17:24:09 CST 2020","12500","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_tw[light_1-Golden white-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for TW device"
"passed","Mon Dec 21 17:24:07 CST 2020","Mon Dec 21 17:24:18 CST 2020","11335","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Club-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Mon Dec 21 17:15:00 CST 2020","Mon Dec 21 17:15:11 CST 2020","11005","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Romance-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Wed Dec 23 23:37:07 CST 2020","Wed Dec 23 23:52:56 CST 2020","949663","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_27_create_schedule_with_golden_white_and_no_end_when_lamp_status_pulse","schedule.feature: Create a schedule with action ""Golden white"" and no end when lamp original status is ""Pulse"""
"passed","Wed Dec 23 17:14:48 CST 2020","Wed Dec 23 17:15:12 CST 2020","24786","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_temperature","single_device_control_by_udp.feature: Single device control - Temperature"
"passed","Thu Dec 24 09:28:48 CST 2020","Thu Dec 24 09:29:58 CST 2020","69892","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_21_turn_to_night_light_then_turn_on_without_specifying_any_lamp_mode_when_rhythms_playing_by_mqtt","rhythm.feature: Turn to Night light mode and then turn on without specifying any lamp mode when Rhythms playing"
"passed","Wed Dec 23 17:16:13 CST 2020","Wed Dec 23 17:16:24 CST 2020","11058","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_1-Cool white-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Wed Dec 23 17:19:12 CST 2020","Wed Dec 23 17:19:24 CST 2020","12544","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-NL-wizappd0]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
